archivo,material,rugosidad,rugosidad_rms,asimetria,curtosis,espesor_promedio,altura_maxima,altura_minima,num_islas,densidad_islas,cobertura_fraccional,energia_difusion,tasa_eventos,energia_promedio,etapa,cobertura_10,cobertura_20,cobertura_30,cobertura_60
Cr_3d_altura_c006_s006_ed0.24_te20000._ep 5.0.dat,Cr,9.799710722261143,18.49248496011285,-0.3202733840214805,-1.2071561286928902,15.6824,30.0,0.0,1,0.0004,84.04,0.24,20000.0,0.0,crecimiento,68.2,39.519999999999996,0.0,0.0
Fe_3d_altura_c003_s006_ed0.66_te20000._ep 5.0.dat,Fe,9.607048945435846,18.18621455938536,-0.3513168526864939,-1.1293138160643388,15.4416,30.0,0.0,1,0.0004,82.88,0.66,20000.0,0.0,crecimiento,69.64,37.44,0.0,0.0
Fe_3d_altura_c002_s002_ed0.87_te20000._ep 5.0.dat,Fe,4.46620261071976,6.105669496459828,0.6101081257405684,-0.8744026602841752,4.1632,17.0,0.0,3,0.0012,54.6,0.87,20000.0,0.0,coalescencia,10.52,0.0,0.0,0.0
Cr_3d_altura_c002_s005_ed0.15_te20000._ep 5.0.dat,Cr,9.498702858811829,18.146591966537407,-0.3565027456617381,-1.1299516226494795,15.462,30.0,0.0,1,0.0004,83.96000000000001,0.15,20000.0,0.0,crecimiento,69.76,37.76,0.0,0.0
Fe_3d_altura_c003_s005_ed0.66_te20000._ep 5.0.dat,Fe,9.607048945435846,18.18621455938536,-0.3513168526864939,-1.1293138160643388,15.4416,30.0,0.0,1,0.0004,82.88,0.66,20000.0,0.0,crecimiento,69.64,37.44,0.0,0.0
Cr_3d_altura_c003_s006_ed0.08_te20000._ep 5.0.dat,Cr,9.341944731157426,17.867545998261765,-0.3343378760967711,-1.100616554313824,15.2308,30.0,0.0,1,0.0004,83.76,0.08,20000.0,0.0,crecimiento,68.44,36.24,0.0,0.0
Cr_3d_altura_c001_s002_ed0.15_te20000._ep 5.0.dat,Cr,4.564661669828334,6.228161847608008,0.6124373207138936,-0.9085639838301671,4.2372,18.0,0.0,5,0.002,54.559999999999995,0.15,20000.0,0.0,coalescencia,11.959999999999999,0.0,0.0,0.0
Fe_3d_altura_c001_s004_ed0.57_te20000._ep 5.0.dat,Fe,8.22377442297635,14.06739492585603,-0.0522755102010657,-1.2231002341654909,11.4132,29.0,0.0,1,0.0004,77.24,0.57,20000.0,0.0,crecimiento,56.04,15.28,0.0,0.0
Fe_3d_altura_c004_s003_ed0.92_te20000._ep 5.0.dat,Fe,6.606488192678467,10.212365054187988,0.22818873025571568,-1.1776852920500598,7.7876,25.0,0.0,1,0.0004,69.0,0.92,20000.0,0.0,crecimiento,38.24,1.7999999999999998,0.0,0.0
Cr_3d_altura_c006_s002_ed0.24_te20000._ep 5.0.dat,Cr,4.748243953294734,6.402968061766355,0.8322017120178006,-0.09796082455129573,4.2956,22.0,0.0,7,0.0028,54.72,0.24,20000.0,0.0,coalescencia,12.16,0.12,0.0,0.0
Fe_3d_altura_c001_s001_ed0.57_te20000._ep 5.0.dat,Fe,2.617444830364147,3.09496365083663,1.3307584179062313,0.6142174175013713,1.6516,11.0,0.0,100,0.04,32.28,0.57,20000.0,0.0,coalescencia,0.27999999999999997,0.0,0.0,0.0
Fe_3d_altura_c007_s003_ed0.80_te20000._ep 5.0.dat,Fe,6.6898896851891365,10.294153680609202,0.257183011890977,-1.18626448525806,7.824,25.0,0.0,1,0.0004,69.19999999999999,0.8,20000.0,0.0,crecimiento,37.6,2.04,0.0,0.0
Fe_3d_altura_c002_s003_ed0.87_te20000._ep 5.0.dat,Fe,6.35076390995603,9.795304997803795,0.22606412820269856,-1.1977398077259966,7.4576,26.0,0.0,1,0.0004,68.76,0.87,20000.0,0.0,crecimiento,36.559999999999995,0.96,0.0,0.0
Fe_3d_altura_c008_s003_ed0.52_te20000._ep 5.0.dat,Fe,6.704615854767519,10.20476359353807,0.3612939134185074,-0.9268652849225885,7.6932,29.0,0.0,2,0.0008,68.72,0.52,20000.0,0.0,crecimiento,36.480000000000004,2.7199999999999998,0.0,0.0
Cr_3d_altura_c005_s002_ed0.15_te20000._ep 5.0.dat,Cr,4.656545998913787,6.335266371668992,0.6597545319196417,-0.8013358753005648,4.2956,18.0,0.0,11,0.0044,54.879999999999995,0.15,20000.0,0.0,coalescencia,13.0,0.0,0.0,0.0
Cr_3d_altura_c005_s006_ed0.15_te20000._ep 5.0.dat,Cr,9.582718870967675,18.06575766470922,-0.33918832339616145,-1.1675844074697905,15.3148,30.0,0.0,1,0.0004,83.16,0.15,20000.0,0.0,crecimiento,68.28,37.28,0.0,0.0
Cr_3d_altura_c002_s001_ed0.15_te20000._ep 5.0.dat,Cr,2.566976244533634,3.0495901363953815,1.3000614230254444,0.6238431950854451,1.6464,14.0,0.0,90,0.036,32.879999999999995,0.15,20000.0,0.0,coalescencia,0.24,0.0,0.0,0.0
Fe_3d_altura_c001_s003_ed0.57_te20000._ep 5.0.dat,Fe,6.4809861471847015,10.002159766770374,0.22832247832866462,-1.2024325236603812,7.6184,24.0,0.0,1,0.0004,68.84,0.57,20000.0,0.0,crecimiento,36.88,1.32,0.0,0.0
Cr_3d_altura_c009_s004_ed0.01_te20000._ep 5.0.dat,Cr,7.7080841822076644,12.806326561508573,0.08372526887490057,-1.1012473810030228,10.2268,30.0,0.0,1,0.0004,75.84,0.01,20000.0,0.0,crecimiento,50.519999999999996,8.76,0.0,0.0
Cr_3d_altura_c001_s004_ed0.15_te20000._ep 5.0.dat,Cr,8.051655074579386,13.922729617427755,-0.045961624066520726,-1.157407335809215,11.3584,30.0,0.0,1,0.0004,78.4,0.15,20000.0,0.0,crecimiento,56.08,13.96,0.0,0.0
Fe_3d_altura_c001_s002_ed0.57_te20000._ep 5.0.dat,Fe,4.650928010623256,6.287352383953042,0.6741496113681993,-0.7923035497499087,4.2308,18.0,0.0,5,0.002,53.879999999999995,0.57,20000.0,0.0,coalescencia,13.04,0.0,0.0,0.0
Cr_3d_altura_c007_s005_ed0.08_te20000._ep 5.0.dat,Cr,9.378756898438088,17.915780753291216,-0.3364460917763076,-1.091130994034631,15.2648,30.0,0.0,1,0.0004,83.52000000000001,0.08,20000.0,0.0,crecimiento,69.24,35.160000000000004,0.0,0.0
Cr_3d_altura_c003_s003_ed0.08_te20000._ep 5.0.dat,Cr,6.400209634066684,9.851436443483761,0.2593925860279805,-1.1206981416110993,7.4892,27.0,0.0,2,0.0008,68.47999999999999,0.08,20000.0,0.0,crecimiento,35.64,1.0,0.0,0.0
Fe_3d_altura_c004_s006_ed0.92_te20000._ep 5.0.dat,Fe,9.595238685931685,18.282013018264703,-0.3519854949030109,-1.14291554606676,15.5616,30.0,0.0,1,0.0004,83.72,0.92,20000.0,0.0,crecimiento,69.56,38.76,0.0,0.0
Cr_3d_altura_c010_s002_ed0.24_te20000._ep 5.0.dat,Cr,4.782091592598369,6.511896805079147,0.6828141800292468,-0.6691865569635094,4.42,20.0,0.0,6,0.0024,55.16,0.24,20000.0,0.0,coalescencia,14.2,0.0,0.0,0.0
Cr_3d_altura_c003_s005_ed0.08_te20000._ep 5.0.dat,Cr,9.341944731157426,17.867545998261765,-0.3343378760967711,-1.100616554313824,15.2308,30.0,0.0,1,0.0004,83.76,0.08,20000.0,0.0,crecimiento,68.44,36.24,0.0,0.0
Cr_3d_altura_c003_s001_ed0.08_te20000._ep 5.0.dat,Cr,2.587899967154836,3.075841348314311,1.2534121663275275,0.3140693351484729,1.6624,11.0,0.0,79,0.0316,32.76,0.08,20000.0,0.0,coalescencia,0.16,0.0,0.0,0.0
Cr_3d_altura_c003_s004_ed0.08_te20000._ep 5.0.dat,Cr,8.070276079540278,13.936441439621522,-0.06708508622160142,-1.1859259767136847,11.362,30.0,0.0,1,0.0004,77.72,0.08,20000.0,0.0,crecimiento,56.08,14.2,0.0,0.0
Fe_3d_altura_c007_s005_ed0.80_te20000._ep 5.0.dat,Fe,9.616543611922113,18.525139675586793,-0.40263760978708224,-1.1241938993692058,15.8336,30.0,0.0,1,0.0004,84.04,0.8,20000.0,0.0,crecimiento,69.8,40.28,0.0,0.0
Fe_3d_altura_c005_s006_ed0.84_te20000._ep 5.0.dat,Fe,9.460223582981534,18.101237526754904,-0.34513038696258974,-1.1191262855040573,15.4324,30.0,0.0,1,0.0004,84.04,0.84,20000.0,0.0,crecimiento,69.6,37.480000000000004,0.0,0.0
Fe_3d_altura_c001_s006_ed0.57_te20000._ep 5.0.dat,Fe,9.554716397675024,18.155902621461703,-0.33716466506240955,-1.1342394430714857,15.4384,30.0,0.0,1,0.0004,83.39999999999999,0.57,20000.0,0.0,crecimiento,68.84,37.2,0.0,0.0
Fe_3d_altura_c010_s006_ed0.59_te20000._ep 5.0.dat,Fe,9.446930506783671,18.111013224002683,-0.36744778019935476,-1.1195152387228118,15.452,30.0,0.0,1,0.0004,83.72,0.59,20000.0,0.0,crecimiento,69.32000000000001,38.0,0.0,0.0
Fe_3d_altura_c010_s005_ed0.59_te20000._ep 5.0.dat,Fe,9.446930506783671,18.111013224002683,-0.36744778019935476,-1.1195152387228118,15.452,30.0,0.0,1,0.0004,83.72,0.59,20000.0,0.0,crecimiento,69.32000000000001,38.0,0.0,0.0
Cr_3d_altura_c008_s004_ed0.12_te20000._ep 5.0.dat,Cr,8.1546109557722,14.016661514069604,-0.03969589808815198,-1.2064989482896449,11.4004,30.0,0.0,1,0.0004,78.32000000000001,0.12,20000.0,0.0,crecimiento,55.92,14.24,0.0,0.0
